t,x_pid,z_pid,th_pid,b_pid,dx_pid,dz_pid,dth_pid,db_pid,T1_pid,T2_pid,x_havok,z_havok,th_havok,b_havok,dx_havok,dz_havok,dth_havok,db_havok,T1_havok,T2_havok,x_dmd,z_dmd,th_dmd,b_dmd,dx_dmd,dz_dmd,dth_dmd,db_dmd,T1_dmd,T2_dmd
16.3,10.0915089066881,-0.000137711348867783,0.0258843057750381,0.0585860636937538,-0.0103865951358139,0.00857003324096382,-0.0658917974481403,0.397376846455278,31.8755274946261,31.9861934260623,9.84309509016423,-0.0297620432422591,0.0211865387780486,0.0369313548075047,0.151744120927934,-0.0131141464759053,-0.0191601747864478,-0.0253273609970292,31.8744172257285,31.892361738465,9.90889878602065,0.118841742580535,0.021418837321121,0.0358442793260494,0.158698295898415,0.00121972284014685,-0.0193637926885547,-0.0272788784410774,31.8949636180448,31.912874431039
16.4,10.0903739175293,0.000789297565821831,0.0201983156972573,0.0948720513299011,-0.00836200637514668,0.00919569988925447,-0.0470754101515337,0.318464494640512,31.875370426396,32.0165811927317,9.85759052704651,-0.0310736417743296,0.0193883845712535,0.0333191503752794,0.138324966582485,-0.013097235633012,-0.016923681686004,-0.0464694040736508,31.8749284101957,31.8879968571588,9.92404817519087,0.118934316967432,0.0196003107902096,0.0321331417194364,0.144448126862254,0.000657525522437014,-0.0171246785131534,-0.0464787546056076,31.8942434704675,31.9073906349535
16.5,10.0905033479874,0.00154175431320015,0.0165669998462859,0.120582910667789,0.0135886365533707,0.00513329620505652,-0.0253404709459368,0.188923566392906,31.8657697615143,32.0155341145069,9.87078562038721,-0.0323768419402113,0.0177757673300575,0.027792399452487,0.125294731011699,-0.0129368880300236,-0.0154224150506321,-0.063475567714259,31.875807767272,31.8838341292886,9.93781575930217,0.118979281478046,0.017968419651739,0.0267005720262414,0.130617118048212,0.000264029961469278,-0.0156035740994376,-0.0615712661083647,31.89389497872,31.902117302142
16.6,10.0934646393456,0.00171439627160831,0.0151155646355259,0.131678913791213,0.0467036441655542,-0.00191100503001358,-0.00403807692868359,0.0301755498449727,31.8435632902215,31.9791505704645,9.88262947052007,-0.033655466016106,0.0162787181156143,0.0208646037688471,0.111702175210772,-0.0126185439957983,-0.014641660369652,-0.0735878505556772,31.8765729799482,31.880207569287,9.9501555029627,0.118993320331771,0.0164550113396873,0.0200489893927159,0.116335836332033,4.73684845089399e-05,-0.0147858284359425,-0.0700699059200684,31.8934526111077,31.8973872375989
16.7,10.0998969225024,0.00117779703708395,0.0156391506354302,0.126485149317921,0.0814202697170763,-0.00841650522478115,0.0136816694648762,-0.132565215927988,31.8187261103139,31.920715809635,9.89307593928856,-0.0348965643795334,0.0148296046754803,0.0133374181584676,0.0970204534240767,-0.0121906287148906,-0.0144187745080518,-0.0755052701637958,31.8768670297303,31.8773413187372,9.96103785999661,0.118992825809073,0.014993909279037,0.0129338230893063,0.101137960379438,-4.07911903715409e-05,-0.0145124944880187,-0.0708840010135248,31.892574066534,31.8934227473004
16.8,10.1094969199361,0.000161280132921828,0.0176497998327654,0.105872391889138,0.108633057513539,-0.0110909252740538,0.0253715375245771,-0.274240903589141,31.8081737351865,31.8630870426217,9.90200943138426,-0.0360928652621872,0.0133833884538385,0.0060384272514665,0.0811442576230054,-0.0117264609840197,-0.0145473010817713,-0.0689658399020093,31.8764890872829,31.8753619178901,9.97036630792368,0.118987243614712,0.0135411492591091,0.00612490952526816,0.08495709219864,-6.65167865550294e-05,-0.0145824751669092,-0.0638933826219844,31.8910709801246,31.8903496515887
16.9,10.1211169804674,-0.000868915682662975,0.0204622767219614,0.0730536307482363,0.120734589943716,-0.00871811077010308,0.0295630958973177,-0.373651521050109,31.8248961315288,31.8264301007558,9.90927267543637,-0.0372431222866803,0.0119161730075951,-0.000186684891198707,0.0643549224365751,-0.0112974002878774,-0.014789418372911,-0.0547120757500766,31.875373632963,31.8743046501658,9.97800513478845,0.118979549764718,0.0120734787485503,0.000398887305929984,0.0680916683026274,-9.02133837388595e-05,-0.0147650509601762,-0.0499145361160676,31.8888884856179,31.888204538048
17,10.1329679793455,-0.00146164314810655,0.0232992110792734,0.0330364693026939,0.112679429640357,-0.0027884498823485,0.0258979784299213,-0.416533460400568,31.8688082513099,31.8184838236363,9.91485548178878,-0.0383542321518111,0.0104292032556004,-0.00470831456885067,0.047328191109262,-0.0109366956704154,-0.0149124921670816,-0.0350097104752409,31.8736449423449,31.8740358110199,9.98396633117088,0.118968288914517,0.0105916717180724,-0.00368448791389944,0.0511901681809596,-0.000139393253377101,-0.0148354021408809,-0.031144794790096,31.8861533410846,31.8868571503574
17.1,10.1429252508141,-0.00141759747188088,0.0254058863442719,-0.00818033473654594,0.0829298968106187,0.00341582362549404,0.0151914651457709,-0.397561085799454,31.9250109244229,31.8323149714063,9.91877481161169,-0.039432671562052,0.00894338839360317,-0.00712024619200998,0.0309083205157259,-0.0106324832638886,-0.0147385776191047,-0.012570584917358,31.8715097674744,31.8743632500794,9.98828452406588,0.118951260366241,0.00911560997820776,-0.00577761548161282,0.0350500852322181,-0.000202042477819691,-0.0146227032692921,-0.0101610373656355,31.8830715603724,31.886121520674
17.2,10.1489057905931,-0.000877204087714911,0.0261661553384942,-0.0445476624807222,0.0338519659117825,0.00672589142814172,-0.000626948310821434,-0.321046129997584,31.9708718470993,31.8521635002342,9.92109251170931,-0.0404811597080858,0.00749619514996335,-0.00723609339745116,0.0160809585602527,-0.0103405781375621,-0.0141430264050142,0.0094792177085127,31.8692379523065,31.8750441988553,9.99103480930879,0.1189287587897,0.00768113218034724,-0.00574160315811868,0.0205913146377341,-0.000239399912379532,-0.0140086338653258,0.0101108405389746,31.8799094631741,31.8857644514967
17.3,10.1492411188269,-0.000215077085351725,0.0252015251563054,-0.070901424598611,-0.0287885586248659,0.00584419998229032,-0.0188038768188412,-0.200109261672998,31.9878946427888,31.8635605443251,9.92205607799565,-0.0414992793695352,0.0061300113795616,-0.00531441643168841,0.0036606128529547,-0.0100127485855716,-0.0131076404295844,0.028158134315137,31.8671180043357,31.875799420802,9.99246847353466,0.118905442739244,0.00632836814499252,-0.00384932474912436,0.00854677176773059,-0.000214110816773429,-0.0129776313756703,0.0269495188075204,31.8769453230638,31.8855165392188
17.4,10.1429599301943,0.000188425415716969,0.0224291724562213,-0.0837402871059059,-0.0970499092873773,0.00192255264953139,-0.0362759863874394,-0.0544055727128828,31.9711809392219,31.8617289990861,9.9219351333517,-0.0424821048221433,0.0048862987381886,-0.00180913479905868,-0.005717589044353,-0.00962604824095223,-0.0116794690080234,0.0410800709046265,31.8653923700456,31.8763905716954,9.99285204610019,0.11888844234528,0.00509649744393128,-0.000548467345748719,-0.000524885984908733,-0.000111119702190027,-0.0115769050781572,0.0382184211430413,31.8744113301219,31.8851501876979
17.5,10.129933484604,0.000159398517184678,0.0180642543072572,-0.0817206341216146,-0.162260106111116,-0.00230493475353719,-0.0502338918335628,0.0931697732774108,31.9309804702907,31.8535187393686,9.92103414228749,-0.0434227913892838,0.00380416385303522,0.00263808328807582,-0.0116055072314079,-0.00919142940715545,-0.00996307315836599,0.0464479947033657,31.8642568365767,31.8766197935038,9.99248016824281,0.118885484763981,0.00402231334914444,0.00354570168023415,-0.00624695795344247,5.63860509832181e-05,-0.00990858019303825,0.0423591407536213,31.8724932123547,31.8844792894251
17.6,10.1108819884164,-0.000193566594986199,0.012571419068724,-0.0657975001816994,-0.216300893470164,-0.00422086702105161,-0.0585520860721075,0.220137866359099,31.8860715175044,31.8520710724625,9.91972026147526,-0.0443196932209927,0.00289953978229071,0.00722542509760399,-0.0141203876754475,-0.00874901866688231,-0.0081223278834694,0.0439903316070208,31.8637811044008,31.8763911586917,9.99170297503274,0.118900786195552,0.0031201187280419,0.00768629886328908,-0.00877858012117362,0.000251007916272778,-0.00812999835007286,0.0392516014014369,31.8712504282409,31.8834138258842
17.7,10.087266156164,-0.000571800751457891,0.00658324532043082,-0.0390110326893538,-0.252639793521084,-0.00282238068701999,-0.0600219826024026,0.307783863604628,31.8534470591192,31.8677321011781,9.91830957414609,-0.0451740993105473,0.00217648541730536,0.0112058551109482,-0.0136248847735436,-0.0083388270454388,-0.00632346667469455,0.0343182388858213,31.863956338232,31.8756882248171,9.99081749613699,0.118935253846878,0.00239296014753636,0.0111875382314103,-0.00850062662433351,0.000439004484398023,-0.0063995690577256,0.0295852135231664,31.8706676357121,31.8819412283712
17.8,10.0610821130363,-0.000681983421439603,0.000802971781438583,-0.00597008691301981,-0.267245826155351,0.000810904053002297,-0.0544484502879281,0.343826592284971,31.8403379423776,31.9006964959137,9.91707895737896,-0.0459893362683649,0.00162761447508371,0.013888554071053,-0.0107260793771181,-0.0079814933045067,-0.00473162767934474,0.018895560565018,31.8647033995863,31.8745666209225,9.99007969136217,0.118987819511967,0.00183307184537544,0.013425911954204,-0.00601521649413417,0.000605946346784178,-0.00487329476835926,0.0148302830247867,31.8706630429674,31.8801188836535
17.9,10.0345721843033,-0.000415080379932892,-0.00409871820932629,0.0278876272244772,-0.259313335063537,0.00428773566350302,-0.0426759657978033,0.324164333089352,31.8425521732269,31.9398194427089,9.91621520372231,-0.0467713145094815,0.00122092974908024,0.0148631525486735,-0.00638437617141052,-0.00766172629737427,-0.00346491208538745,0.00027855800538567,31.8658428374356,31.8731745921082,9.98965982767425,0.119056384108679,0.00140938964709305,0.0140503980019896,-0.00223880155859812,0.000766763191524533,-0.00366055477246742,-0.00257970464872206,31.8710585704703,31.8780884968376
18,10.0098867804819,9.53592858347179e-05,-0.00758491846041228,0.0571495159057468,-0.231459891681819,0.00541310376669477,-0.0265082800185799,0.253369108993901,31.8492639375487,31.9684414291946,9.91581332264678,-0.0475220054944452,0.000920559223605128,0.0139476066836953,-0.00155442673381401,-0.00734206481790125,-0.00259462628081461,-0.0188193376495286,31.8671788120634,31.8716853011629,9.98964071744684,0.119141865590535,0.00108754554876723,0.0129239136570562,0.00193216358742156,0.000954092295654267,-0.00282553362493179,-0.0201041869625947,31.8716640448145,31.8760153036089
18.1,9.98876244044304,0.000564155267802079,-0.00933672118658052,0.0772625227360253,-0.189200931613948,0.00350364522315996,-0.00843941252990656,0.143798712673845,31.8509116566116,31.9736880239136,9.91588791108549,-0.0482382329639239,0.000687222111898351,0.011182203276854,0.00280852015606619,-0.00698011655438509,-0.00214797395096142,-0.0355421339461692,31.8685024911903,31.870291247164,9.99002909558603,0.119249353457906,0.000830343901800161,0.0101175316884486,0.00561440154582386,0.00120264392570305,-0.00238995149437329,-0.0351085618538249,31.8722807180172,31.8740826210716
18.2,9.97228277618302,0.00073268016435132,-0.00930099419368744,0.0852143373176772,-0.13987554653905,-0.00026959945016534,0.00879210662076896,0.0134712533926799,31.8453946414482,31.9535008093144,9.91633828372526,-0.0489155877349033,0.000479132977688811,0.00697870723817069,0.00593752867798603,-0.00655649368019639,-0.00207004047142047,-0.0475670032396368,31.8696283380591,31.8691618585192,9.99072797494017,0.119385076108019,0.000598544773243111,0.00604009962481683,0.00811695195741909,0.00152369132079264,-0.00229807741348427,-0.0455159255825758,31.8727339493745,31.8724470850073
18.3,9.96075809335993,0.00052338728905119,-0.0076901497191286,0.0799552488556,-0.0914091931765856,-0.00365912618114853,0.0226894244537203,-0.116922638366527,31.8390264271528,31.9172951160053,9.91701590989842,-0.0495483090570233,0.000264061868095275,0.00188515640630481,0.00732269283883836,-0.00608250640241909,-0.00227338445095996,-0.0532644973368224,31.870421228369,31.8684240278265,9.9915974824629,0.119555653019352,0.000362308530618813,0.00121878222761084,0.00899566180846883,0.0019026406598564,-0.00246435592891884,-0.049914565279379,31.8729003897086,31.8712250639229
18.4,9.95372413409383,8.04733542399837e-05,-0.00493775408189318,0.0625011962965,-0.0511973083909431,-0.00471148144144093,0.0313757135835199,-0.227297223721888,31.8419325178301,31.8803100923784,9.91773263088527,-0.0501316377629263,1.8706301453162e-05,-0.00342036436702863,0.00669727049541842,-0.00559576068502089,-0.0026416188856955,-0.0516850169719396,31.8707933693875,31.8681634841074,9.99246303244709,0.119766391074423,0.000100570448153187,-0.00370671049371273,0.00803915438259479,0.00230415090744656,-0.00277699276385466,-0.0475443372015325,31.8727047799836,31.8704940336936
18.5,9.95004389703038,-0.000321448891205248,-0.0016244142194351,0.0357190894563084,-0.0251491471704333,-0.00290053077713615,0.0338111155772129,-0.301175684109635,31.8608626595962,31.8553991187656,9.91829386087575,-0.0506680550515826,-0.000265524977548536,-0.00822479487384012,0.00424402897605676,-0.00514114011806162,-0.00303654768768506,-0.0433306693456332,31.8707514299161,31.8683716719642,9.993150004515,0.120016303692598,-0.000193951605147041,-0.00808203115141459,0.00545097136229542,0.00268862457187518,-0.00310595778846894,-0.0389940336517263,31.8721599264583,31.8702397082775
18.6,9.94809953605312,-0.000441683558471165,0.0016114614074429,0.00384096148368362,-0.0168440127145114,0.000614805521221718,0.0298882012556043,-0.328059578858135,31.8938378428319,31.8470434761154,9.91853814991458,-0.0511622677652769,-0.000585115520048505,-0.0119154719320578,0.000373344839406574,-0.00474605564438591,-0.00333597901902787,-0.0294143411953358,31.8703533651083,31.8689919407383,9.99351635571143,0.120302446116361,-0.000517148283695219,-0.0113543877243514,0.00164001272600725,0.00303403425936473,-0.00333783963196627,-0.0254922352677041,31.8713275633419,31.8704042496775
18.7,9.94605891894928,-0.000212419010922111,0.00416821569245627,-0.0282157594839627,-0.0269193195627789,0.00372365559076745,0.0204438394176885,-0.304896122686139,31.9299986960669,31.8506092371989,9.91834080577003,-0.0516193604020446,-0.000925687912786819,-0.0139799945230182,-0.00429170284052413,-0.00441027218637163,-0.00343397260034476,-0.0118362236703172,31.8697031937451,31.8699227170345,9.99345626311405,0.120621824000723,-0.000854757669980795,-0.0130722283305679,-0.00279380323121095,0.00334321979498682,-0.0033760651384302,-0.00888547342724077,31.8703130866706,31.870889420497
18.8,9.94218091483377,0.000227968973848461,0.00557153630488528,-0.055620001744056,-0.0529501346010215,0.00462867161918116,0.00715881005470603,-0.236419310897457,31.9549333279502,31.8567160842749,9.91767507749798,-0.0520449259141376,-0.00126345361770304,-0.0142291255020101,-0.00895702859101095,-0.00410242550743874,-0.00327500758389093,0.00682083951812238,31.8689522097263,31.871009454545,9.99295695514593,0.120971100206487,-0.00118436083034366,-0.0130920256382651,-0.0071119220786336,0.00364366050806775,-0.00317285201918802,0.0084048672523471,31.8692607192743,31.871547332774
18.9,9.93510121333398,0.000622951112866222,0.00554721354186838,-0.0743710841507667,-0.089958171031879,0.00287813761103376,-0.00770273008741846,-0.13425246553458,31.9583468220941,31.8577855084979,9.9165785936275,-0.052439770675355,-0.00157203765270281,-0.0126811206293825,-0.0128636084051946,-0.00378311803525936,-0.00284327887294893,0.0240391165248623,31.868249932383,31.8720984052012,9.99206441420202,0.121351032485628,-0.00148140037611368,-0.0114617003799363,-0.0106187672100005,0.00396782135545184,-0.00271793411181294,0.0240539318692655,31.8683116063233,31.8722338240575
19,9.92404132083395,0.000750442858828217,0.00406040896605268,-0.081895225407962,-0.131389961797222,-0.000437261010041737,-0.0216898806528259,-0.014900753202452,31.939442186108,31.8528082246964,9.91515389238445,-0.0528000529078497,-0.00182333797956723,-0.00955691404463505,-0.0152924238076382,-0.00342166779985595,-0.00216033004732798,0.0373705500788823,31.8677429929627,31.8730378434942,9.99088408255099,0.121766317210847,-0.00172002761140701,-0.00841611412689366,-0.0126665870916982,0.00433872754744966,-0.00203620247837895,0.0358371459086129,31.8676027614274,31.8728096128974
19.1,9.90891021720167,0.000547917780463776,0.00131288658656519,-0.0774013690438987,-0.170230608276603,-0.00339142080330575,-0.0325869314403533,0.102973010467162,31.9069329629212,31.8476327216167,9.91358118309761,-0.0531222426638701,-0.00199754937934801,-0.00537765158052429,-0.0158119606425439,-0.00301585130846459,-0.00130135556028149,0.0451712364665494,31.8675347031947,31.8737161391082,9.98958973916093,0.122220625855143,-0.00188285052747884,-0.00445859860613298,-0.012889724930387,0.00475345355583388,-0.00120135320523038,0.0423261423135136,31.8672243093999,31.8731729151975
19.2,9.89029862630777,0.000139583583470215,-0.00229812998833465,-0.061950320844869,-0.20001604429038,-0.00436634808879126,-0.0387444283564976,0.201472057151707,31.8740359514798,31.8508179788872,9.91206021095682,-0.0534029148017872,-0.00208176766381797,-0.000738860771024035,-0.0142185240111073,-0.00258820889567284,-0.000358792686410394,0.0465162006935155,31.8676871252953,31.8740655557103,9.98837015704019,0.12271727354302,-0.00195904548949187,-0.000152493495683946,-0.0111359304417626,0.00518908904435626,-0.000301898151034648,0.0427703328923998,31.8672274127508,31.8732647709333
19.3,9.86937941725109,-0.000244110492706188,-0.00624756746628916,-0.0382413351750974,-0.215701642069052,-0.00295325259918567,-0.039277774441069,0.266125434962292,31.8516532852369,31.867669795427,9.91081039054808,-0.0536404108838854,-0.00207014503807204,0.00369270654685722,-0.0105342331539355,-0.00217548696136877,0.000559525056609068,0.0411837503458263,31.8682231712761,31.8740603615189,9.98742942336457,0.123258011405955,-0.00194451019137348,0.00388158258054023,-0.00746447644810113,0.00561256501129286,0.000560629066739604,0.0370817103575782,31.8676261689239,31.8730669132526
19.4,9.84772760917784,-0.00040271162871625,-0.00996426590533564,-0.0101601243343021,-0.214398293597708,-0.000115948994814447,-0.0341576057445365,0.28796191986443,31.8435980175077,31.8960883765342,9.91001252909002,-0.0538390925061354,-0.00197315194007288,0.00730638696010071,-0.0051830601881608,-0.00180713166869495,0.00135097850700966,0.0302578475166622,31.8690913098511,31.8737496793974,9.98693058343985,0.123838969389966,-0.00185039786620494,0.00709093299905125,-0.0023013321084539,0.0059992340500214,0.00129232592619431,0.0263689287457104,31.8683627246343,31.8726277616917
19.5,9.82707691108259,-0.000276998943244454,-0.0129174063055164,0.0178424780523959,-0.195872816941237,0.00244096370722996,-0.0242125489755397,0.264778406363754,31.8461845085406,31.9267888572299,9.90980373713986,-0.0540039180090637,-0.00180749794570269,0.0096268708065921,0.00126393274753905,-0.00149122607859717,0.00193299601934454,0.0153506246259049,31.870209116327,31.8732155658177,9.98699422418342,0.124456098656904,-0.00169338516975199,0.0090548546348267,0.00380018000341988,0.00634388234724363,0.00181919423953013,0.0122050100661804,31.8693525838584,31.8720260544727
19.6,9.80904726700748,2.75965622500363e-05,-0.0146979191974432,0.0414471394706204,-0.162596508920996,0.00330072692167474,-0.0110187857679864,0.201349160685528,31.8519050488613,31.9478936123464,9.91027857186027,-0.0541386524615661,-0.00159604007254559,0.0103117653243629,0.0080914778453608,-0.00121266843794305,0.00224284282040335,-0.00141459547236622,31.8714646586387,31.8725702460121,9.98769966549786,0.125106773006781,-0.00149559330215925,0.009482149899909,0.0101615258741417,0.00666089320942167,0.00208689305960804,-0.00338785977380796,31.870485848644,31.8713680727149
19.7,9.79489437033083,0.000314275266904419,-0.0150817081959885,0.0571277552220783,-0.119263141049242,0.00213771601224152,0.00335416777265351,0.108526926127829,31.8547236010835,31.9511754340212,9.91141572572301,-0.0542463655149304,-0.00136799362941377,0.00934654420378047,0.0145232502960758,-0.000939984206444216,0.00227085161152031,-0.017595113493049,31.8727235011949,31.8719458451841,9.98901773510943,0.125788559615856,-0.00128449108147436,0.00838923838679904,0.0160664508238281,0.0069767318748842,0.00209145940532065,-0.0181501127373242,31.871633341023,31.8707735562352
19.8,9.78532856492324,0.000416379170062853,-0.0140613997338912,0.0626735319754202,-0.0719243953940734,-0.000166354154357518,0.0167060074630359,0.00139595719059213,31.8537977256084,31.9362172355226,9.91314201707895,-0.0543262415605465,-0.00115033911467475,0.00689902696991707,0.0198790295667482,-0.000646796410304903,0.00203715176490534,-0.0309891444406019,31.8738628034072,31.8714625083657,9.99087235139555,0.126502439207286,-0.00108503900866788,0.00595855661141704,0.0208975152844068,0.00731174492903242,0.00185626249849554,-0.030076921244911,31.872679985146,31.8703504279546
19.9,9.78042821667705,0.000293091861563756,-0.0118404810139184,0.0574932403269277,-0.0270050319756923,-0.00211899057379925,0.0270766098378003,-0.103175535591145,31.8535473784267,31.9101681162881,9.91533352718006,-0.0543746482941267,-0.000967989357856995,0.0033143616952063,0.0235717933822571,-0.000323447634001806,0.00159046830560817,-0.0396349320558588,31.8747713994771,31.8712284537208,9.99314158450317,0.127251766184254,-0.000919871127006076,0.00253388329513472,0.024132937873344,0.00767074758343911,0.00143082931864109,-0.0374164105855519,31.8735245682285,31.8701946492488
20,9.77964976373846,4.50553771260095e-05,-0.00879400777469896,0.0426609384363029,0.00962624760806692,-0.00253309604160327,0.0330329791182005,-0.189182160462176,31.8602151990328,31.8835570849159,9.91779617984806,-0.054390082971814,-0.000836889031214317,-0.000845523221525993,0.0253440231838018,1.52098143475107e-05,0.00101778790268602,-0.0425372146721289,31.875387584663,31.8713014338324,9.99564222795823,0.128037234934654,-0.000802861686406288,-0.00135213528042721,0.0255663683344649,0.00803801449615029,0.000898428520422669,-0.0393477545551804,31.8741132087041,31.8703519776009
20.1,9.7819246446272,-0.000154422787730903,-0.00540633846807431,0.0207062316085711,0.0334611115951783,-0.0012121920113603,0.0338418293412948,-0.243879143479401,31.8771497041657,31.8648270893135,9.92033738426107,-0.0543723509887666,-0.000764952228695333,-0.00499523222735143,0.0251582624230523,0.00034132560698587,0.000411022655090163,-0.0393989265604448,31.8756877292261,31.8717024335742,9.9981952009761,0.12885845009058,-0.000740312594776798,-0.0051536670770589,0.0251951702969427,0.00838826043901601,0.000345376170085733,-0.0356992509706779,31.8744288038077,31.8708347885451
20.2,9.78582978654689,-0.000167774808163486,-0.00219673036180935,-0.00480967602093081,0.0420125549659394,0.000978953614145179,0.0295439517245079,-0.259629021124949,31.9017521452944,31.8566969146643,9.92276570319558,-0.0543232641005178,-0.000752509254358149,-0.00852805933372281,0.0231905802162844,0.000626376728921159,-0.000133433967206278,-0.0306046484588823,31.8756846791609,31.8724169346694,10.0006251341849,0.12971344005924,-0.000731400899286541,-0.00831349763248446,0.0232141210870148,0.00869738438665711,-0.000139351227724544,-0.0269326548446715,31.8744891095004,31.871623006766
20.3,9.78981293040775,2.43667752311072e-05,0.000358339371960434,-0.0298652337955818,0.0352194712545423,0.00267205975476089,0.0209449743168306,-0.234961549270126,31.9260314052254,31.8561147686293,9.92493121630036,-0.0542485101908891,-0.000787458680773296,-0.0109684306303755,0.0199514945153895,0.000860256516288694,-0.000535824944972178,-0.0176369819365197,31.8754504852425,31.8733708912479,10.0027989526591,0.13059663215668,-0.000764025188593958,-0.0104094194899574,0.0201186769665478,0.00895872574014116,-0.000484519160267124,-0.0145012745600607,31.8743644386397,31.8726415759532
20.4,9.79243823948475,0.000314301834801466,0.00189698712867398,-0.0506083755956091,0.0154292205652803,0.002828763789538,0.00950200427933721,-0.174668370253226,31.9405505460519,31.8573977228318,9.92673769404867,-0.0541527807100601,-0.000852865716201221,-0.0119930228159323,0.0160427275257009,0.00105312956016995,-0.000739905818890881,-0.00232793834371585,31.8750766077627,31.8744708628298,10.0046344885126,0.131503712636566,-0.000821882825829253,-0.0111645325639109,0.0164797844827577,0.00918276222963945,-0.000641580817539078,-0.000154802781199549,31.8741420509883,31.8737996344141
20.5,9.79260715139909,0.000534271337282952,0.0022262963173376,-0.0639459284457527,-0.0130705346128389,0.00134452189008841,-0.00291096815209967,-0.0889097277650526,31.9394093306934,31.8564442293823,9.92814046425762,-0.0540384176687899,-0.000927350055739124,-0.0114280679973019,0.0121532456439829,0.00123069135671794,-0.000712176369852385,0.0131530779578252,31.8746726019969,31.8756046668754,10.0060984051807,0.13243267163215,-0.000884846460321968,-0.0104446122114178,0.0129403065197665,0.00939200073719898,-0.000583895098248216,0.0140715870958223,31.8739247604105,31.8749909448901
20.6,9.78971519127556,0.000556556688413445,0.00134842514328966,-0.0680000872995786,-0.0448291317948299,-0.000924031052573244,-0.0143227501244618,0.00850802804051062,31.9232895445842,31.8534539173372,9.92918707203394,-0.0539060271271861,-0.000988021015390833,-0.00941311605939326,0.00894394336886441,0.00142105900838241,-0.00046670614902543,0.02664220126109,31.8743504142027,31.8766570001579,10.0072422800111,0.133382602959462,-0.000932033467911667,-0.00840562518978449,0.0101005128858265,0.00960932146231832,-0.000328958082803839,0.0262027421083635,31.8738131124265,31.8761083492383
20.7,9.7837244686055,0.000366485471963328,-0.000546160662139286,-0.0623639422024965,-0.0741120332745833,-0.00269391817074429,-0.0229881331005937,0.102369345132833,31.8988775658373,31.8526120180108,9.92997153218574,-0.0537535048620024,-0.00101513249321677,-0.00623543911587028,0.00694367959312906,0.00163845188506589,-4.14971293406817e-05,0.0363451920090435,31.874203864243,31.8775310304059,10.0081591638135,0.134354908275096,-0.000945781226094437,-0.00533582214172069,0.00843106443525011,0.00984437934211353,8.42643591067044e-05,0.0346307920338458,31.8738895804334,31.8770636849322
20.8,9.77514958172087,6.72260900693873e-05,-0.00311479885965446,-0.0481239337194687,-0.0957341176436039,-0.00301113101245049,-0.0276430842343875,0.178403734937519,31.87522013723,31.8590528495721,9.93063190307286,-0.0535775540784662,-0.000992168425814603,-0.00232599415212455,0.00655118605095332,0.00187777279852608,0.000502553877185191,0.0408329208272164,31.8743092265837,31.8781481814301,10.0089812941836,0.135351855831045,-0.000911726336691708,-0.00165208031745483,0.0082749865580785,0.0100898079521041,0.000596331035466862,0.0381101996945408,31.8742188786854,31.8777872173331
20.9,9.76496527173909,-0.00018313218292754,-0.00591951217314825,-0.0276556640791509,-0.105790494797398,-0.0017813725584547,-0.0276641184724452,0.225424163788102,31.8592515414759,31.8750317405086,9.93133708948902,-0.053377740643479,-0.000912891315500011,0.00174927189655002,0.00783265609431667,0.00211601426437376,0.00108188400916685,0.0397196662160173,31.8746916097159,31.878482710916,10.0098653803539,0.136372762070297,-0.000825304977351649,0.0021164595127586,0.00966249524548242,0.0103244736609242,0.00112902279439551,0.0363831525000398,31.8748159383251,31.8782583891859
21,9.75444747541339,-0.00026296868153623,-0.00849531073080456,-0.00422809777238144,-0.102241555931055,0.000217176642191755,-0.0231394076621631,0.236964826313896,31.8529768187709,31.8976753670431,9.93224692416385,-0.0531554696927776,-0.000777871253902403,0.0054464019820289,0.0106565275371755,0.00232724637878679,0.00161467371785831,0.0332552803082066,31.8753438001402,31.8785422148598,10.0109573575478,0.137415446091385,-0.000688215624683394,0.00546880642495899,0.0124431084078706,0.0105262237323945,0.00160709242255634,0.0297751876080468,31.8756661576357,31.8784873821746
21.1,9.74496793844641,-0.000153111248589087,-0.0104213310480142,0.0185194899323022,-0.0852363097905894,0.00182438882373676,-0.0148524970669129,0.212161828663295,31.8536271159817,31.9197786091524,9.93351088944842,-0.0529138773158321,-0.000594357101897551,0.0082440598266803,0.0146986870647539,0.00249347373978986,0.00202113184139548,0.0223095721861264,31.8762269669096,31.8783661470865,10.0123912119122,0.138476353082548,-0.000508298789302276,0.00793248638843111,0.0162904940921373,0.0106809366919888,0.00195850654630152,0.0191807133367839,31.8767258769012,31.8785135103254
21.2,9.73777437402066,5.94229839240919e-05,-0.0113853149945711,0.0371456675850514,-0.0570642217674063,0.00218503456405005,-0.00416277448408089,0.155762011187073,31.856368392235,31.9332567168957,9.93521242958426,-0.0526580215537858,-0.000379226419231893,0.00980565391005029,0.01939268964966,0.00261763222481258,0.00224741311500954,0.00860977919815845,31.8772572094526,31.8780386340189,10.0142369065473,0.139550373573088,-0.000301906648031496,0.00921669545151118,0.0206658586387451,0.010793425720975,0.0021371110069482,0.0062545219395683,31.8779113871313,31.8784150883844
