t,x_pid,z_pid,th_pid,b_pid,dx_pid,dz_pid,dth_pid,db_pid,T1_pid,T2_pid,x_havok,z_havok,th_havok,b_havok,dx_havok,dz_havok,dth_havok,db_havok,T1_havok,T2_havok,x_dmd,z_dmd,th_dmd,b_dmd,dx_dmd,dz_dmd,dth_dmd,db_dmd,T1_dmd,T2_dmd
21.8,0.969441693428162,-3.34384589067111e-06,0.000159983793947392,-0.000175575103487218,0.0144673195433554,9.43806809295028e-06,0.00345090393994489,-0.0287916457517635,31.8850912536172,31.8797746802334,0.999138804252538,-0.00466983100348638,-0.000305223512821747,-0.000413013316901158,-0.00282340445755409,0.000212230596815413,0.00014549085418079,-0.000314075972177126,31.882135520732,31.8820695345774,1.00699509390767,0.0149728662592797,-0.000310140036122945,-0.000421050519992451,-0.0030357377921262,0.000989661133198635,0.000142270253394361,-9.66104955755482e-05,31.8822364216999,31.8821936733116
21.9,0.97084337384716,-1.19345262051935e-06,0.000458477370365342,-0.00295106636819031,0.0132939552415836,3.12484439191788e-05,0.00245165026260969,-0.0259920574067996,31.88661043212,31.8785609719266,0.99886831186929,-0.00464802173017365,-0.000291096629792455,-0.000435959869258525,-0.00258668635818874,0.000224043456067812,0.000137227340192599,-0.000132536823694774,31.8821567929233,31.8821050720683,1.00670370368502,0.0150722384875706,-0.000296165699088675,-0.000422560244462503,-0.00279054791085163,0.000997691518914562,0.000137449258124466,7.34109585671527e-05,31.8822788179639,31.8822495982624
22,0.972051680112566,2.26749564502301e-06,0.000639899759239171,-0.00524125227860596,0.0106637022580942,3.43250237223505e-05,0.00114145560660393,-0.0192306469446949,31.8874336707714,31.8779489969404,0.9986205846087,-0.0046250534333439,-0.000277687658573087,-0.000438203663323281,-0.00237534888388311,0.00023495993390781,0.000131540071270412,8.67798348553349e-05,31.8821751260263,31.8821427248682,1.00643641516709,0.0151723511859438,-0.000282571513068117,-0.000406071563432253,-0.00256175643991918,0.00100418431334388,0.000134868041874131,0.000251954911762954,31.8823195826574,31.8823059627966
22.1,0.972943323986545,4.98728957723041e-06,0.000683321919034791,-0.0067026829742872,0.00705430906196897,1.72998655993042e-05,-0.000271777441126233,-0.00964760545521391,31.8874046857624,31.8779693529567,0.9983929766412,-0.00460104692706472,-0.000264694089713836,-0.000418211524847076,-0.0021783946899044,0.000245028244390681,0.00012884959807176,0.000311254127677182,31.8821922287947,31.8821807067243,1.00619132115467,0.0152730332610001,-0.000269118580039241,-0.000372556776740831,-0.00234083683651181,0.00100921067368663,0.000134557516742299,0.000413453609837624,31.8823600400362,31.8823612438604
22.2,0.973450263934049,5.40125895953727e-06,0.00058941401445998,-0.0071280258503055,0.00307784645757929,-9.32580028609451e-06,-0.00156970786400616,0.00121249911098002,31.8865512550187,31.8786037125023,0.998184562754086,-0.004576084372948,-0.000251818224475056,-0.000377010933552068,-0.00198605535359312,0.000254270954904247,0.000129143851483585,0.000509973372663578,31.8822097189314,31.8822173128597,1.00596799450756,0.0153741420389994,-0.000255595478047468,-0.000324802411264251,-0.00212100359623508,0.00101279721478424,0.000136221657338548,0.000535958235764004,31.8824013111756,31.8824140985563
22.3,0.973568369063855,3.33094483937881e-06,0.000379782338879259,-0.0064744602459451,-0.000616482531338165,-2.98390766764196e-05,-0.00255736323668498,0.0116479417875921,31.8850728212483,31.8797858470902,0.997995906098475,-0.00455022150944197,-0.000238775373064062,-0.000318132941127086,-0.0017897636364072,0.00026268458010718,0.000132002318220292,0.000653769103172865,31.8822291151988,31.8822509122927,1.00576726258672,0.0154755421843687,-0.000241825798249818,-0.000267365641394376,-0.00189716866829638,0.00101492834190789,0.000139260198163021,0.000601111837220553,31.8824443071656,31.8824633469645
22.4,0.973356075059687,3.42535839005138e-08,9.31102141709016e-05,-0.0048661082984313,-0.0034427167985178,-3.27136144457235e-05,-0.00309243371705673,0.0200651349291559,31.8832754614344,31.881383284404,0.997827127257733,-0.00452356514507662,-0.000225361147120392,-0.000248537572983069,-0.00158388517005736,0.000270310181937373,0.000136459491711544,0.000724687649406896,31.8822514223096,31.8822804597611,1.00558899386211,0.0155770839400847,-0.00022772441932984,-0.000206651471572314,-0.00166710726799711,0.00101567403190154,0.000142762591332356,0.000602047509119044,31.8824894139414,31.882508446666
22.5,0.972923487936677,-2.58378708366735e-06,-0.00022121924046857,-0.0025707529883009,-0.0049663587524637,-1.71319073661344e-05,-0.00310572922340437,0.0252208070220396,31.8814845283589,31.8831814689272,0.997679308580721,-0.00449619200556762,-0.000211471778225832,-0.000175902376098128,-0.00136613112601108,0.000277160463583725,0.000141404650482187,0.000713936560919947,31.8822771468849,31.8823053818742,1.00543379776555,0.0156786326263047,-0.000213291641396212,-0.000149010919671779,-0.00143132047318471,0.00101506208655221,0.000145792009112666,0.000539331756158249,31.8825365895246,31.8825492418005
22.6,0.972413836442043,-3.1006455811148e-06,-0.000510978141403587,4.49325229930364e-05,-0.00496724561830459,7.03587243039023e-06,-0.00260994657767,0.0264041889747866,31.8799712478582,31.8848953671531,0.997554284567972,-0.00446816034796866,-0.000197106020848292,-0.000108592343958446,-0.0011374457249173,0.000283224480705945,0.000145596916998526,0.000621692148493414,31.8823063093129,31.8823255530933,1.0053028226925,0.0157800489455846,-0.000198615259593015,-0.0001007318189634,-0.00119293342591904,0.00101308444572427,0.000147397052826056,0.000420791510091586,31.8825853700141,31.8825859327323
22.7,0.971980312203554,-1.37268810498389e-06,-0.000729188866951324,0.00257421367985588,-0.00346784151392857,2.54691132957471e-05,-0.00169568234274464,0.0235326615447537,31.8789166689464,31.8862192136263,0.997452250290103,-0.00443956584651306,-0.00018240925270754,-5.38347923508761e-05,-0.000902751219372588,0.000288540022664438,0.000147939803074791,0.00046399635918815,31.882338149123,31.882341706648,1.0051953575437,0.0158812048529322,-0.00018388027170209,-6.62124500121258e-05,-0.000957375734316479,0.00100981852958672,0.000146895784400502,0.00026497088542237,31.8826347924046,31.8826193616781
22.8,0.97176197953541,1.44850634312703e-06,-0.000841210720553723,0.00463377992803191,-0.000723468442717962,2.79149478576245e-05,-0.000515561073444406,0.0171484509045792,31.8784138125009,31.8869019473587,0.997373469466643,-0.00441048110159426,-0.000167606778149,-1.70359913719615e-05,-0.000669030098203722,0.000293126005141211,0.00014759569997705,0.000262837383754475,31.8823715638273,31.8823548811458,1.00511081262893,0.0159819758599485,-0.000169316962189049,-4.80972486016394e-05,-0.000731135012478937,0.00100530581681446,0.000143862706233661,9.31210586510519e-05,31.882683711366,31.8826505084366
22.9,0.971862486481101,3.65078698505652e-06,-0.000829751661730012,0.00592201557460668,0.00282304317168743,1.39177513465605e-05,0.000740805205245103,0.00831944279650078,31.8784895205873,31.8868185512065,0.997318100749115,-0.00438096586834742,-0.000153003700345988,-1.81466249537562e-06,-0.000445213847340485,0.000296985454530904,0.000143984845626572,4.59657315105476e-05,31.8824051192419,31.8823664014428,1.00504854734861,0.0160822230983596,-0.000155201668218026,-4.73148922002159e-05,-0.000521672213847898,0.000999556750378965,0.000138126680692679,-7.09069631808437e-05,31.8827307926059,31.8826804627352
23,0.972334774716934,3.9824914172022e-06,-0.000697084621537234,0.00626324499081965,0.00661426364497136,-7.43271187611237e-06,0.00187691656175088,-0.0015381046130851,31.8791221903989,31.8860061130945,0.997284039133487,-0.00435110260223726,-0.000138920062888245,-7.57604150282966e-06,-0.000239836080361618,0.000300167234407278,0.00013716012032265,-0.000156332567643371,31.8824372713425,31.8823777937672,1.00500594016262,0.0161818433318595,-0.000141775620805482,-6.14557078592705e-05,-0.000334734590314349,0.00099265677864166,0.0001300305158569,-0.000205247757143253,31.882774878306,31.8827103317679
23.1,0.973173978604996,2.35224726639106e-06,-0.000464200220058329,0.00563151845312105,0.0100668470132202,-2.32849758908318e-05,0.00271974805646961,-0.0108858989801726,31.8802415799771,31.8846490971465,0.99726909162764,-0.00432095650087528,-0.000125655847920006,-3.1550071489235e-05,-6.04140823481616e-05,0.000302698420641027,0.000127506434961824,-0.00031752024857877,31.8824666306686,31.8823903917218,1.00498054321165,0.0162807259349096,-0.000129245258840577,-8.67198643796598e-05,-0.000174806696488625,0.0009846542098028,0.000120134097342042,-0.000292830793777998,31.8828150171762,31.8827409592558
23.2,0.974319398433038,-1.82395949544726e-07,-0.000167106155167793,0.00415080132398054,0.0126618946715461,-2.46945363942812e-05,0.00314572385193491,-0.0183028755017854,31.8817151369116,31.8830215173841,0.997270827717622,-0.00429058525301968,-0.00011349244843962,-6.88498796312e-05,8.65969244109585e-05,0.000304586069206543,0.000115733556500497,-0.000414774936141089,31.8824919580913,31.8824053351213,1.00496992740864,0.0163787365063217,-0.000117784408346521,-0.000117960014412025,-4.50788328883623e-05,0.000975566474712963,0.000109209645618986,-0.000321301697933129,31.8828504493243,31.8827729213225
23.3,0.97566500706423,-2.09371512228067e-06,0.000149084901622699,0.00207214826682118,0.0140231152333522,-1.16190136461001e-05,0.00309842691076758,-0.0227003808856674,31.8833393477908,31.881411976877,0.997285430103587,-0.00426005730642654,-0.000102554699271043,-0.000112145052537753,0.000199661409302424,0.000305872790453637,0.000102940984601974,-0.000438171948398148,31.8825127064714,31.8824231813127,1.00497069490596,0.0164757968849833,-0.000107416804738887,-0.000149022155617208,5.56840470181993e-05,0.000965474923084762,9.82034932073011e-05,-0.000290073525915285,31.8828811221523,31.88280631172
23.4,0.977076669293817,-2.30006115507441e-06,0.000437315018649537,-0.000268070363790518,0.0139712322710753,7.53051225392784e-06,0.00259556710151247,-0.0234811267803009,31.88485524239,31.8800616932497,0.997309580309873,-0.00422943057804839,-9.28878287003756e-05,-0.000154039017411974,0.000279623606416295,0.000306580660537635,9.02527605611523e-05,-0.00038651837299671,31.8825287477735,31.8824440319094,1.00498012319569,0.0165718109115729,-9.81067326439381e-05,-0.000174271919781968,0.000130354281851585,0.000954428643431873,8.79938161764388e-05,-0.000205092160640914,31.8829072805772,31.8828408550882
23.5,0.978413263241355,-7.73460939831517e-07,0.000655860244489463,-0.00250199561998424,0.0125467101568117,2.12418406191536e-05,0.00172441524405926,-0.0206184574776374,31.8859947989968,31.8791339097153,0.997340314546808,-0.00419876102485101,-8.44602702482669e-05,-0.000187087273142655,0.000329707821282865,0.000306716760563213,7.88172668553164e-05,-0.000267149122622122,31.8825403598487,31.8824675431108,1.00499601522177,0.0166666503407193,-8.97617105636488e-05,-0.000188595518510561,0.000183453210327243,0.000942452680160537,7.93932312377379e-05,-7.86679028704274e-05,31.8829294503092,31.8828759108811
23.6,0.979548354811733,1.49965432602159e-06,0.000774608916642005,-0.00428757350891223,0.00999809109258206,2.17853872922651e-05,0.000626653662183603,-0.0146459063860124,31.8865461332949,31.8787143926529,0.997374833702948,-0.00416810459137512,-7.70646989496684e-05,-0.00020577440225026,0.000357573655310307,0.00030632469386675,6.95150219636619e-05,-0.000100472011433265,31.882548553427,31.8824927553787,1.00501639332245,0.0167602613770351,-8.2167000855332e-05,-0.000189170310339612,0.000222285972401608,0.000929628751817789,7.28815280357106e-05,6.9030438571685e-05,31.8829486868164,31.882910536296
23.7,0.980389076148882,3.1482432972535e-06,0.000779397482466162,-0.00536042538865714,0.00673861859686847,9.53581111348844e-06,-0.000524777539859949,-0.00656098100451804,31.886412107734,31.8788275300426,0.997411354130244,-0.00413751172999241,-7.04599531736926e-05,-0.000206601342835161,0.000371517566134886,0.000305433468930813,6.29333513993119e-05,8.94178238891597e-05,31.8825545154629,31.8825184924496,1.00504020404907,0.0168525634058075,-7.51042172732563e-05,-0.000174931552560143,0.000253947656748841,0.000916010678011792,6.86772069835941e-05,0.000216956398420198,31.8829660501216,31.8829436875046
23.8,0.980889377967956,3.23899485445356e-06,0.00067378471968682,-0.00557246968278304,0.00327869939042631,-7.6594455771105e-06,-0.00155305995758239,0.00233977844206589,31.8856372604052,31.8794491085984,0.997448965788135,-0.00410703463000098,-6.43723745569235e-05,-0.000188045942384627,0.000380499543866378,0.000304060156189638,5.93756676390537e-05,0.000274878098016469,31.8825596018015,31.8825433680217,1.00506717614125,0.0169434370723723,-6.83520405434644e-05,-0.000146533816173264,0.000285371286795835,0.000901630795728813,6.67470481890774e-05,0.000343254187263691,31.8829826039582,31.8829742255861
23.9,0.981055771605082,1.80110523212694e-06,0.000478057561494785,-0.00491171549949434,0.000145258772313088,-1.94454159147758e-05,-0.00230475036961674,0.0106673313861972,31.8843916398224,31.8805058134466,0.997487585580769,-0.00407671557063009,-5.84969890917111e-05,-0.000152460520599458,0.000393139717207925,0.000302249116194482,5.85580595975727e-05,0.000429644609076145,31.8825651882212,31.8825660850056,1.00509749240246,0.0170328524335147,-6.16964481108723e-05,-0.000107446738691994,0.000322255521408403,0.000886564107389393,6.66217668239237e-05,0.000430693677900754,31.8829993101237,31.8830013232148
24,0.980944872739534,-2.38275069824643e-07,0.000225694867371079,-0.00350065867878343,-0.00219942912111523,-1.91436318507597e-05,-0.0026727232530194,0.0171558910891071,31.8829196428218,31.8818659354592,0.99752791247033,-0.00404659620936795,-5.25891331139887e-05,-0.00010394348059644,0.000415999347456811,0.000300026590489092,5.99299452168699e-05,0.000532660089223587,31.8825723781669,31.8825855706786,1.00513188542794,0.0171207444609751,-5.49892375508062e-05,-6.21174769001208e-05,0.000368241100711036,0.000870859156823918,6.7679278197255e-05,0.000467496488492751,31.8830168072489,31.8830243686493
24.1,0.98065332975065,-1.64107545364265e-06,-4.21021337464926e-05,-0.00157405662745031,-0.0034269373355146,-7.4832181066361e-06,-0.00261142250611982,0.0208542367355861,31.8814761232606,31.883336512004,0.997571303375188,-0.00401672414019616,-4.64626027632238e-05,-4.82890562269962e-05,0.000453672463105537,0.000297403865309171,6.26841885175245e-05,0.00056800104359895,31.8825820088554,31.8826009721428,1.00517151787821,0.0172070031491214,-4.81459194850253e-05,-1.59376720086294e-05,0.000425008116846422,0.000854545848416617,6.91523419677523e-05,0.000447237122868759,31.8830354245178,31.8830429602638
24.2,0.98030186858856,-1.59915918752808e-06,-0.000282925267269761,0.000559979891493204,-0.00338969920194103,8.178625305816e-06,-0.00214229883456561,0.021263901743739,31.8802743554592,31.8846816110467,0.997619200494689,-0.0039871302570939,-4.00381140567056e-05,7.35979525995753e-06,0.000506818929456559,0.000294412931926886,6.57745324975802e-05,0.000533250377928949,31.8825943077856,31.8826121415357,1.00521725619436,0.0172916193133625,-4.11705147814938e-05,2.55715951631548e-05,0.000491130387640673,0.000837689148185762,7.02216327017346e-05,0.000374751574040831,31.8830550334911,31.8830573530516
